Division,MatchDate,HomeTeam,AwayTeam,FTResult,EloDiff,FormDiff,H2H,IsDerby
F1,2020-12-20,Lorient,Rennes,2,-139.29999999999995,-3.4000000000000004,0.0,1
D1,2020-12-20,Wolfsburg,Stuttgart,1,94.52999999999997,-1.0,-2.67757752663936,0
I1,2020-12-20,Atalanta,Roma,1,45.00999999999999,-3.3999999999999986,1.0,0
SP1,2020-12-20,Cadiz,Getafe,2,-99.50999999999999,2.6,0.5018997482261387,0
I1,2020-12-20,Lazio,Napoli,1,-61.100000000000136,-1.9999999999999991,-2.8346456692913384,0
SP1,2020-12-20,Eibar,Real Madrid,2,-222.0999999999999,-3.599999999999998,0.4652342464773621,0
F1,2020-12-20,Lille,Paris SG,0,-170.73000000000002,4.199999999999999,-2.4457478005865103,0
SP1,2020-12-22,Elche,Osasuna,0,-74.37999999999988,1.4000000000000004,-1.3924771990506257,0
SP1,2020-12-22,Valencia,Sevilla,2,-123.33999999999992,-3.0000000000000004,-2.8122238665160815,0
I1,2020-12-22,Crotone,Parma,1,-88.51999999999998,0.39999999999999947,2.2019708659735007,0
SP1,2020-12-22,Huesca,Levante,0,-90.42999999999984,-2.3999999999999995,0.21261038337875302,0
SP1,2020-12-22,Sociedad,Ath Madrid,2,-125.67999999999984,-6.6,-0.9916053304620903,0
I1,2020-12-22,Juventus,Fiorentina,2,260.47,6.200000000000001,0.0,0
SP1,2020-12-22,Valladolid,Barcelona,2,-267.72,-2.5999999999999996,-1.0,0
SP1,2020-12-22,Villarreal,Ath Bilbao,0,91.17000000000007,1.4000000000000004,0.0,0
SP1,2020-12-23,Getafe,Celta,0,21.09999999999991,-6.3999999999999995,-0.7771260997067448,0
I1,2020-12-23,Verona,Inter,2,-240.83999999999992,-5.799999999999999,0.0,0
F1,2020-12-23,Bordeaux,Reims,2,24.50999999999999,0.1999999999999993,1.0,0
F1,2020-12-23,Lens,Brest,1,-22.939999999999827,-2.0,-1.9762606415455428,0
F1,2020-12-23,Nice,Lorient,0,98.03999999999996,0.3999999999999999,-0.5301226881523531,0
F1,2020-12-23,Nimes,Dijon,2,-3.730000000000018,-1.6,-1.8497496500536694,0
F1,2020-12-23,Rennes,Metz,1,58.19999999999982,2.3999999999999986,1.6698812829981384,0
SP1,2020-12-23,Real Madrid,Granada,1,196.06999999999994,3.1999999999999993,0.0,0
I1,2020-12-23,Bologna,Atalanta,0,-226.74,-4.2,-2.2915501655853356,0
I1,2020-12-23,Milan,Lazio,1,72.05000000000018,2.2,2.049014008649638,0
I1,2020-12-23,Napoli,Torino,0,224.70000000000005,4.0,2.1176470588235294,0
I1,2020-12-23,Roma,Cagliari,1,175.91000000000008,3.6000000000000005,1.1858152157160353,0
I1,2020-12-23,Sampdoria,Sassuolo,2,-80.41000000000008,2.0,-1.4932672418152335,0
I1,2020-12-23,Spezia,Genoa,2,-46.600000000000136,0.0,2.997070133675151,0
I1,2020-12-23,Udinese,Benevento,2,58.940000000000055,2.5999999999999996,0.9011953376681092,0
F1,2020-12-23,Angers,Marseille,1,-98.75,-2.0,2.2,0
F1,2020-12-23,Lyon,Nantes,1,205.3699999999999,7.4,2.6849512302759244,0
F1,2020-12-23,Monaco,St Etienne,0,97.82999999999993,-1.6000000000000005,-1.0,0
F1,2020-12-23,Montpellier,Lille,2,-80.46000000000004,-3.4000000000000012,-1.0669272105520273,0
F1,2020-12-23,Paris SG,Strasbourg,1,334.27,0.0,-1.394250137337484,0
SP1,2020-12-23,Alaves,Eibar,1,-28.74000000000001,-1.0000000000000004,1.7781904012588512,1
SP1,2020-12-23,Betis,Cadiz,1,58.549999999999955,0.6000000000000001,1.1990844586861982,0
E1,2020-12-26,Barnsley,Huddersfield,1,6.309999999999945,0.7999999999999989,-2.0893672537508152,0
E1,2020-12-26,Blackburn,Sheffield Weds,0,93.0,0.3999999999999999,2.2,0
E1,2020-12-26,Bristol City,Wycombe,1,147.98000000000002,-0.19999999999999973,-0.4750733137829912,0
E1,2020-12-26,Cardiff,Brentford,2,-44.309999999999945,-2.4000000000000004,-1.0653933325644334,0
E1,2020-12-26,Coventry,Stoke,0,-123.5,-0.6000000000000005,2.595269048143462,0
E1,2020-12-26,Derby,Preston,2,-29.350000000000136,2.0,0.0,0
E1,2020-12-26,Nottm Forest,Birmingham,0,0.03999999999996362,1.5999999999999996,-0.10263929618768329,0
E1,2020-12-26,QPR,Swansea,2,-140.06999999999994,-5.199999999999999,1.9013046463721675,0
E1,2020-12-26,Reading,Luton,1,48.02999999999997,-0.20000000000000018,0.5102639296187683,0
E1,2020-12-26,Watford,Norwich,1,60.57999999999993,-6.199999999999998,-0.9218368343917929,0
SP1,2020-12-29,Sevilla,Villarreal,1,48.929999999999836,2.3999999999999986,-2.4,0
E1,2020-12-29,Birmingham,Derby,2,-20.569999999999936,-3.3999999999999995,1.130830853742275,1
SP1,2020-12-29,Barcelona,Eibar,0,234.89999999999986,5.6,0.0,0
E1,2020-12-29,Sheffield Weds,Middlesbrough,1,-85.51999999999998,-5.0,1.0588235294117647,0
E1,2020-12-29,Huddersfield,Blackburn,1,-50.289999999999964,1.2000000000000002,0.0,0
E1,2020-12-29,Luton,Bristol City,1,-38.02999999999997,-1.6,2.551339247396941,0
E1,2020-12-29,Norwich,QPR,0,142.97000000000003,6.0,1.5859732649697857,0
E1,2020-12-29,Preston,Coventry,1,86.47000000000003,3.5999999999999988,-1.0,0
E1,2020-12-29,Rotherham,Barnsley,2,-92.37000000000012,-5.4,2.136929080692599,0
E1,2020-12-29,Wycombe,Cardiff,1,-211.11000000000013,-3.2,-0.6342412451361867,0
E1,2020-12-29,Stoke,Nottm Forest,0,86.91000000000008,0.40000000000000036,2.624908424908425,0
SP1,2020-12-29,Cadiz,Valladolid,0,-40.08999999999992,-2.8000000000000003,-2.561237707433154,0
SP1,2020-12-29,Levante,Betis,1,27.559999999999945,0.39999999999999947,-1.0728954835879727,0
SP1,2020-12-30,Granada,Valencia,1,-13.079999999999927,4.0,2.2082111436950145,0
E1,2020-12-30,Brentford,Bournemouth,1,-42.77999999999997,0.0,1.0,0
SP1,2020-12-30,Ath Madrid,Getafe,1,197.06999999999994,4.0,-3.0,0
SP1,2020-12-30,Celta,Huesca,1,82.73000000000002,5.0,1.0,0
E1,2020-12-30,Swansea,Reading,0,68.21000000000004,3.3999999999999995,-1.3006775315876213,0
SP1,2020-12-30,Elche,Real Madrid,0,-315.5799999999999,-9.599999999999998,2.999500270931051,0
SP1,2020-12-31,Ath Bilbao,Sociedad,2,-75.6400000000001,3.6000000000000005,-1.377235398047823,0
SP1,2020-12-31,Osasuna,Alaves,0,9.639999999999873,-3.5999999999999996,2.597069597069597,1
E1,2021-01-01,Sheffield Weds,Derby,1,-48.02999999999997,0.20000000000000018,-1.6309421846551355,0
SP1,2021-01-02,Villarreal,Levante,1,84.09999999999991,-3.3999999999999986,1.0952380952380953,1
D1,2021-01-02,Bielefeld,MGladbach,2,-191.55999999999995,0.5999999999999996,1.4523678787405472,0
D1,2021-01-02,Ein Frankfurt,Leverkusen,1,-119.66000000000008,-2.799999999999999,0.0,0
D1,2021-01-02,FC Koln,Augsburg,2,-7.9500000000000455,1.1999999999999993,-2.6,0
D1,2021-01-02,Hoffenheim,Freiburg,2,67.84000000000015,-5.200000000000001,0.6934627357626808,0
D1,2021-01-02,Werder Bremen,Union Berlin,2,-26.75,-2.4000000000000004,-0.7133726972221265,0
E1,2021-01-02,Birmingham,Blackburn,2,-93.34000000000015,-1.2000000000000002,-2.4339142687934583,0
E1,2021-01-02,Huddersfield,Reading,2,-19.659999999999854,1.2000000000000002,0.0,0
E1,2021-01-02,Millwall,Coventry,2,98.89999999999986,1.8000000000000003,0.2777544640825529,0
E1,2021-01-02,Norwich,Barnsley,1,95.71000000000004,-2.0,-1.4750733137829912,0
E1,2021-01-02,Preston,Nottm Forest,2,51.36999999999989,4.8,1.9804065189525728,0
E1,2021-01-02,Swansea,Watford,1,-54.069999999999936,1.799999999999999,0.36305790798809795,0
E1,2021-01-02,Wycombe,Middlesbrough,2,-161.18999999999983,-3.1999999999999993,-1.0974284885904884,0
SP1,2021-01-02,Betis,Sevilla,0,-193.37000000000012,-3.5999999999999996,-0.2967032967032967,1
D1,2021-01-02,Hertha,Schalke 04,1,95.50999999999999,2.6000000000000005,1.1940290394106288,0
SP1,2021-01-02,Getafe,Valladolid,2,64.37000000000012,0.7999999999999998,-1.0,0
D1,2021-01-02,Stuttgart,RB Leipzig,2,-224.75,-3.4000000000000012,0.7696498054474709,0
E1,2021-01-02,Stoke,Bournemouth,2,-110.6099999999999,0.20000000000000107,-0.436950146627566,0
SP1,2021-01-02,Real Madrid,Celta,1,208.53999999999996,0.0,-1.72250625849367,0
I1,2021-01-03,Inter,Crotone,1,354.75,6.199999999999998,-1.0,0
SP1,2021-01-03,Ath Bilbao,Elche,1,109.32999999999993,2.0,-0.030788275478922794,0
I1,2021-01-03,Atalanta,Sassuolo,1,138.62999999999988,0.6000000000000005,1.353780592389248,0
I1,2021-01-03,Cagliari,Napoli,2,-176.99,-1.0,2.9647058823529413,0
I1,2021-01-03,Fiorentina,Bologna,0,48.1099999999999,2.4000000000000004,2.0,0
I1,2021-01-03,Genoa,Lazio,0,-192.43999999999983,-0.7999999999999998,2.9647907315373074,0
I1,2021-01-03,Parma,Torino,2,1.9500000000000455,-0.19999999999999973,-2.2073260073260075,0
I1,2021-01-03,Roma,Sampdoria,1,156.04999999999995,1.5999999999999996,0.0,0
I1,2021-01-03,Spezia,Verona,2,-114.58999999999992,-1.6,2.9020359770237536,0
D1,2021-01-03,Dortmund,Wolfsburg,1,63.799999999999955,-4.199999999999999,0.818587564802417,0
SP1,2021-01-03,Alaves,Ath Madrid,2,-264.6500000000001,-5.799999999999999,-2.02736349444633,0
D1,2021-01-03,Bayern Munich,Mainz,1,441.5,7.200000000000001,1.6806758853818322,0
I1,2021-01-03,Benevento,Milan,2,-229.18000000000006,-1.200000000000001,-1.496278792397904,0
SP1,2021-01-03,Eibar,Granada,1,-43.169999999999845,-5.799999999999999,2.9659403039736314,0
SP1,2021-01-03,Sociedad,Osasuna,0,115.40999999999985,1.4,0.8,0
I1,2021-01-03,Juventus,Udinese,1,260.0899999999999,2.0,0.6,0
SP1,2021-01-03,Huesca,Barcelona,2,-317.71000000000004,-4.800000000000001,1.958960960842427,0
SP1,2021-01-04,Valencia,Cadiz,0,120.34999999999991,-0.3999999999999999,3.0,0
I1,2021-01-06,Cagliari,Benevento,2,11.900000000000091,-5.0,-0.9370299335564561,0
I1,2021-01-06,Atalanta,Parma,1,251.47000000000003,7.800000000000002,1.2857142857142858,0
I1,2021-01-06,Bologna,Udinese,0,-0.2999999999999545,0.7999999999999998,0.023568130629513937,0
I1,2021-01-06,Crotone,Roma,2,-262.47,-3.8000000000000007,2.30791788856305,0
I1,2021-01-06,Lazio,Fiorentina,1,93.30999999999995,-1.0,-2.788314716865811,0
I1,2021-01-06,Sampdoria,Inter,1,-248.32999999999993,-7.199999999999998,0.40708271275583974,0
I1,2021-01-06,Sassuolo,Genoa,1,142.73000000000002,0.1999999999999993,-1.7142857142857142,0
I1,2021-01-06,Torino,Verona,0,-28.910000000000082,-0.20000000000000018,-2.9629840144806185,0
I1,2021-01-06,Napoli,Spezia,2,284.55999999999995,4.8,1.4508669142088482,0
F1,2021-01-06,Brest,Nice,1,-18.289999999999964,-1.2000000000000002,-2.499989986410128,0
F1,2021-01-06,Lorient,Monaco,2,-140.43000000000006,-1.7999999999999998,-1.1926017964189888,0
F1,2021-01-06,Metz,Bordeaux,0,-10.290000000000191,2.2,0.0,0
F1,2021-01-06,Nantes,Rennes,0,-102.44000000000005,-8.799999999999999,3.0,1
F1,2021-01-06,Strasbourg,Nimes,1,73.94999999999982,3.5999999999999996,2.8219693574602807,0
I1,2021-01-06,Milan,Juventus,2,-44.299999999999955,2.200000000000001,-1.0650662593846518,0
F1,2021-01-06,Lille,Angers,2,143.62999999999988,3.8000000000000007,-3.0,0
F1,2021-01-06,Lyon,Lens,1,210.96000000000004,2.200000000000001,-0.47058823529411764,0
F1,2021-01-06,Marseille,Montpellier,1,55.45999999999981,1.2000000000000002,-2.9236210011521453,0
F1,2021-01-06,Reims,Dijon,0,92.92000000000007,3.6000000000000005,0.8718183482878593,0
F1,2021-01-06,St Etienne,Paris SG,0,-349.28999999999996,-2.3999999999999986,-0.3553113553113553,0
SP1,2021-01-06,Ath Bilbao,Barcelona,2,-210.4000000000001,-3.4000000000000012,2.5190702886250667,0
D1,2021-01-08,MGladbach,Bayern Munich,1,-267.25,-5.0,-1.0157500885836743,0
SP1,2021-01-08,Celta,Villarreal,2,-89.80999999999995,0.8000000000000007,-0.3620258189455163,0
SP1,2021-01-09,Sevilla,Sociedad,1,85.04000000000019,4.600000000000001,1.1972554253821528,0
I1,2021-01-09,Benevento,Atalanta,2,-243.43000000000006,-1.0000000000000018,0.10256410256410256,0
D1,2021-01-09,Freiburg,FC Koln,1,58.98000000000002,8.0,2.952755905511811,0
D1,2021-01-09,Leverkusen,Werder Bremen,0,200.99,2.4000000000000004,-1.2857142857142858,0
D1,2021-01-09,Mainz,Ein Frankfurt,2,-125.56999999999994,-6.4,-1.833325703822385,0
D1,2021-01-09,Schalke 04,Hoffenheim,1,-182.58000000000015,-3.8000000000000003,1.4868035190615836,0
D1,2021-01-09,Union Berlin,Wolfsburg,0,-79.48000000000002,2.8000000000000007,-1.2611243362021607,0
I1,2021-01-09,Genoa,Bologna,1,-51.01999999999998,0.6000000000000005,-0.29354207436399216,0
SP1,2021-01-09,Granada,Barcelona,2,-194.16000000000008,-3.200000000000001,1.0120080716614765,0
D1,2021-01-09,RB Leipzig,Dortmund,2,57.49000000000001,2.200000000000001,-2.938105244074213,0
I1,2021-01-09,Milan,Torino,1,239.17000000000007,2.1999999999999993,-1.426614481409002,0
SP1,2021-01-09,Osasuna,Real Madrid,0,-258.53999999999996,-6.4,-2.0352941176470587,0
F1,2021-01-09,Bordeaux,Lorient,1,116.85000000000014,1.7999999999999998,1.1743008926032128,0
F1,2021-01-09,Dijon,Marseille,0,-165.75,-0.7999999999999998,-3.0,0
F1,2021-01-09,Lens,Strasbourg,2,-4.829999999999927,-0.39999999999999947,-1.603244403118518,0
F1,2021-01-09,Metz,Nice,0,4.419999999999845,3.3999999999999995,1.3435936068769363,0
F1,2021-01-09,Monaco,Angers,1,19.779999999999973,-0.40000000000000036,0.3942109256120164,0
F1,2021-01-09,Montpellier,Nantes,0,78.63000000000011,-0.20000000000000018,-1.0799064087811951,0
F1,2021-01-09,Nimes,Lille,2,-253.41999999999985,-5.4,-1.0,0
F1,2021-01-09,Paris SG,Brest,1,336.28,0.6000000000000005,1.5492171166460793,0
F1,2021-01-09,Reims,St Etienne,1,57.62999999999988,1.6000000000000005,-1.4881889763779528,0
F1,2021-01-09,Rennes,Lyon,0,-121.28999999999996,-1.1999999999999993,2.5413753116950577,0
I1,2021-01-10,Roma,Inter,0,-92.27999999999997,1.799999999999999,0.7432704632851126,0
SP1,2021-01-10,Levante,Eibar,1,32.26999999999998,0.7999999999999998,-1.1412585082301097,0
I1,2021-01-10,Parma,Lazio,2,-162.54999999999995,-5.199999999999999,-0.20293040293040293,0
I1,2021-01-10,Udinese,Napoli,2,-175.5,-2.1999999999999997,0.0,0
I1,2021-01-10,Verona,Crotone,1,93.17000000000007,1.0000000000000004,0.5597875846914484,0
D1,2021-01-10,Augsburg,Stuttgart,2,-20.220000000000027,3.0,-2.2361313225184802,0
SP1,2021-01-10,Cadiz,Alaves,1,-60.75,-2.0,-2.9791875248677973,0
D1,2021-01-10,Bielefeld,Hertha,1,-75.89999999999986,-1.3999999999999995,-1.4252199413489737,0
I1,2021-01-10,Fiorentina,Cagliari,1,49.299999999999955,4.000000000000001,-1.9070281760759773,0
I1,2021-01-10,Juventus,Sassuolo,1,168.67999999999984,1.1999999999999993,-2.0,0
SP1,2021-01-10,Valladolid,Valencia,2,-64.48000000000002,3.7999999999999994,-0.015130728792483316,0
SP1,2021-01-11,Elche,Getafe,2,-120.48000000000002,-0.20000000000000018,-1.0,0
I1,2021-01-11,Spezia,Sampdoria,1,-127.83999999999992,-2.0000000000000004,0.0,0
SP1,2021-01-11,Huesca,Betis,2,-64.01999999999998,-2.2,-1.2,0
SP1,2021-01-12,Granada,Osasuna,1,66.6099999999999,0.8000000000000003,1.9530791788856305,0
E1,2021-01-12,Luton,QPR,2,26.569999999999936,2.8,-1.2857142857142858,0
E1,2021-01-12,Bournemouth,Millwall,0,144.51999999999998,2.0,1.4,0
SP1,2021-01-12,Ath Madrid,Sevilla,1,66.23000000000002,1.5999999999999979,0.15632228881077867,0
D1,2021-01-15,Union Berlin,Leverkusen,1,-146.1400000000001,4.4,-3.0,0
I1,2021-01-15,Lazio,Roma,1,-35.669999999999845,0.0,0.14197634782093152,1
F1,2021-01-15,Montpellier,Monaco,2,-26.079999999999927,-6.799999999999999,-0.30373485177394194,0
E1,2021-01-16,Middlesbrough,Birmingham,2,125.29999999999995,7.4,0.0,0
I1,2021-01-16,Bologna,Verona,1,-27.75,-4.6000000000000005,-0.9751466207249946,0
D1,2021-01-16,Dortmund,Mainz,0,245.37000000000012,6.799999999999999,2.806451612903226,0
D1,2021-01-16,FC Koln,Hertha,0,-58.75999999999999,-1.5999999999999996,-2.997067448680352,0
D1,2021-01-16,Hoffenheim,Bielefeld,0,119.81999999999994,-3.0,-1.6555772994129159,0
D1,2021-01-16,Werder Bremen,Augsburg,1,18.470000000000027,-0.5999999999999996,2.488801083408483,0
D1,2021-01-16,Wolfsburg,RB Leipzig,0,-119.13999999999987,-1.2000000000000002,1.0053717494811378,0
E1,2021-01-16,Blackburn,Stoke,0,-8.160000000000082,1.5999999999999996,0.7725097916764299,0
E1,2021-01-16,Bournemouth,Luton,2,192.55999999999995,2.1999999999999997,-0.7239717940746194,0
E1,2021-01-16,Bristol City,Preston,1,-21.779999999999973,-4.199999999999999,-1.908023483365949,0
E1,2021-01-16,Cardiff,Norwich,2,-52.11000000000013,-5.2,0.0,0
E1,2021-01-16,Derby,Rotherham,2,104.11000000000013,1.5999999999999996,-1.2580645161290323,0
E1,2021-01-16,Nottm Forest,Millwall,1,-21.720000000000027,3.3999999999999995,-0.27058823529411763,0
E1,2021-01-16,Watford,Huddersfield,1,143.7900000000002,0.0,-0.17829963035442487,0
F1,2021-01-16,Marseille,Nimes,2,209.59000000000015,4.0,3.0,0
I1,2021-01-16,Torino,Spezia,0,76.94000000000005,-1.1999999999999993,0.19671716650929053,0
D1,2021-01-16,Stuttgart,MGladbach,0,-133.44000000000005,-2.2,-0.21241269339774807,0
E1,2021-01-16,Barnsley,Swansea,2,-99.09999999999991,-1.0,0.512087912087912,0
I1,2021-01-16,Sampdoria,Udinese,1,25.62000000000012,2.8000000000000003,1.4784734990959099,0
F1,2021-01-16,Angers,Paris SG,2,-294.1199999999999,-2.200000000000001,-1.6836694405926524,0
I1,2021-01-17,Napoli,Fiorentina,1,126.42000000000007,0.8000000000000007,2.988126732114281,0
F1,2021-01-17,Brest,Rennes,2,-78.38999999999987,-3.6000000000000005,-2.550744233016672,1
F1,2021-01-17,Nantes,Lens,0,3.089999999999918,-1.7999999999999998,1.1147148677536767,0
F1,2021-01-17,Nice,Bordeaux,2,-29.110000000000127,-2.0,1.2521326556457515,0
F1,2021-01-17,Strasbourg,St Etienne,1,35.40000000000009,3.5999999999999988,0.8014652014652015,0
I1,2021-01-17,Crotone,Benevento,1,-84.33000000000015,-4.2,2.424957248754481,0
I1,2021-01-17,Sassuolo,Parma,0,129.45000000000005,4.2,-0.5000915583226515,0
D1,2021-01-17,Bayern Munich,Freiburg,1,325.3899999999999,-3.799999999999999,-1.0,0
F1,2021-01-17,Lille,Reims,1,121.5,-1.0000000000000018,-1.2039919428676067,0
D1,2021-01-17,Ein Frankfurt,Schalke 04,1,165.6099999999999,5.999999999999998,0.3181151758273515,0
I1,2021-01-17,Atalanta,Genoa,0,285.31999999999994,5.3999999999999995,-1.7318982387475539,0
I1,2021-01-17,Inter,Juventus,1,-24.2800000000002,-3.799999999999999,-0.6278008059702843,0
F1,2021-01-17,Lyon,Metz,2,186.55999999999995,4.200000000000001,-2.3411764705882354,0
I1,2021-01-18,Cagliari,Milan,2,-237.95000000000005,-8.0,-2.7623283411605812,0
D1,2021-01-19,MGladbach,Werder Bremen,1,152.96000000000004,2.2,-2.622944800641182,0
SP1,2021-01-19,Cadiz,Levante,0,-99.56999999999994,-2.5999999999999996,-1.1820179454312396,0
SP1,2021-01-19,Valladolid,Elche,0,73.08999999999992,3.0000000000000004,-0.41226847127622845,0
E1,2021-01-19,Derby,Bournemouth,1,-163.6199999999999,-0.20000000000000018,-1.3464566929133859,0
E1,2021-01-19,Reading,Coventry,1,105.89999999999986,2.5999999999999996,0.33496602532007724,0
D1,2021-01-19,Hertha,Hoffenheim,2,-50.059999999999945,2.2,0.07399297785209272,0
D1,2021-01-19,Leverkusen,Dortmund,1,-7.440000000000055,-5.999999999999999,0.6774193548387096,0
D1,2021-01-19,Mainz,Wolfsburg,2,-150.41000000000008,-1.8000000000000003,0.0,0
E1,2021-01-19,Rotherham,Stoke,0,-149.8900000000001,0.5999999999999996,0.0,0
E1,2021-01-19,Watford,Barnsley,1,136.0,2.2,1.0248049497611589,0
SP1,2021-01-19,Alaves,Sevilla,2,-207.29999999999995,-4.2,-0.6715953307392996,0
I1,2021-01-20,Udinese,Atalanta,0,-253.71000000000004,-7.600000000000001,2.0373626373626372,0
D1,2021-01-20,Schalke 04,FC Koln,2,-21.50999999999999,1.6,2.677384714860372,0
SP1,2021-01-20,Getafe,Huesca,1,130.18999999999983,4.199999999999999,1.0998096704029252,0
E1,2021-01-20,Norwich,Bristol City,1,114.99000000000001,2.1999999999999993,3.0,0
E1,2021-01-20,Brentford,Luton,1,182.6300000000001,4.199999999999999,0.22687493652102306,0
E1,2021-01-20,Cardiff,QPR,2,89.29999999999995,-3.6000000000000005,0.05934065934065934,0
E1,2021-01-20,Huddersfield,Millwall,2,-11.330000000000155,1.6,-2.058834300362779,0
E1,2021-01-20,Nottm Forest,Middlesbrough,2,-61.069999999999936,2.4000000000000004,0.24485253305918322,0
D1,2021-01-20,Augsburg,Bayern Munich,2,-408.95000000000005,-4.2,1.1095890410958904,1
D1,2021-01-20,Bielefeld,Stuttgart,1,-70.31999999999994,0.7999999999999998,-2.0402038193234966,0
D1,2021-01-20,Freiburg,Ein Frankfurt,0,-39.20999999999981,-2.1999999999999993,1.2857142857142858,0
D1,2021-01-20,RB Leipzig,Union Berlin,1,177.76,-3.0000000000000018,2.4733243804175316,0
E1,2021-01-20,Birmingham,Preston,2,-94.53999999999996,-2.0000000000000004,2.0,0
SP1,2021-01-20,Betis,Celta,1,-10.8900000000001,0.6000000000000005,-1.541780547552721,0
F1,2021-01-20,Marseille,Lens,2,136.72000000000003,2.2,-2.844087490570038,0
SP1,2021-01-20,Villarreal,Granada,0,103.38999999999987,3.3999999999999995,-1.2350612807566075,0
SP1,2021-01-21,Valencia,Osasuna,0,63.52999999999997,1.6000000000000005,1.211950676713093,0
SP1,2021-01-21,Eibar,Ath Madrid,2,-249.09000000000015,-7.399999999999999,0.28205128205128205,0
D1,2021-01-22,MGladbach,Dortmund,1,-44.850000000000136,2.999999999999999,0.4704445530043967,0
I1,2021-01-22,Benevento,Torino,0,-2.339999999999918,0.5999999999999996,2.5864157273353316,0
E1,2021-01-22,Stoke,Watford,2,-98.15000000000009,-4.3999999999999995,-3.0,0
F1,2021-01-22,Paris SG,Montpellier,1,280.6399999999999,7.200000000000001,-2.997928368626132,0
SP1,2021-01-22,Levante,Valladolid,0,57.11000000000013,1.1999999999999993,-1.6979472140762464,0
SP1,2021-01-23,Huesca,Villarreal,0,-228.69999999999982,-7.0,-1.7622366418328927,0
I1,2021-01-23,Roma,Spezia,1,272.75,-0.5999999999999996,0.18761587231347895,0
D1,2021-01-23,Augsburg,Union Berlin,1,-62.700000000000045,-5.2,1.2,0
D1,2021-01-23,Bielefeld,Ein Frankfurt,2,-155.0999999999999,-1.200000000000001,1.2388144972832091,0
D1,2021-01-23,Freiburg,Stuttgart,1,45.570000000000164,2.4000000000000004,1.3878537403826183,0
D1,2021-01-23,Leverkusen,Wolfsburg,2,87.51999999999998,-2.2,-2.529109785382494,0
D1,2021-01-23,Mainz,RB Leipzig,1,-269.54999999999995,-4.6,-0.42709753757966085,0
E1,2021-01-23,QPR,Derby,2,-28.1400000000001,3.2,2.5714285714285716,0
SP1,2021-01-23,Sevilla,Cadiz,1,236.4699999999998,2.1999999999999993,-2.3498122686694622,0
F1,2021-01-23,Lens,Nice,2,-23.86999999999989,3.8000000000000003,-2.694716242661448,0
I1,2021-01-23,Milan,Atalanta,2,-32.430000000000064,1.0,0.0,0
I1,2021-01-23,Udinese,Inter,0,-262.3299999999999,-5.0,0.0,0
D1,2021-01-23,Hertha,Werder Bremen,2,18.960000000000036,-3.0,0.8571428571428571,0
SP1,2021-01-23,Sociedad,Betis,0,84.47000000000003,-4.199999999999999,2.0226105160299097,0
I1,2021-01-23,Fiorentina,Crotone,1,145.16000000000008,0.39999999999999947,1.1753659300615171,0
F1,2021-01-23,Monaco,Marseille,1,-44.600000000000136,8.399999999999999,-0.22826428886002226,1
SP1,2021-01-23,Alaves,Real Madrid,2,-269.98,-5.800000000000001,-0.2054794520547945,0
I1,2021-01-24,Juventus,Bologna,1,290.3100000000002,2.3999999999999986,1.756225416546112,0
F1,2021-01-24,Bordeaux,Angers,1,0.42000000000007276,3.5999999999999996,-0.23476986936881944,0
E1,2021-01-24,Preston,Reading,0,-16.809999999999945,-2.799999999999999,-0.9614701225125936,0
SP1,2021-01-24,Osasuna,Granada,1,-53.25999999999999,-2.4000000000000004,-0.4127701135392504,0
F1,2021-01-24,Dijon,Strasbourg,0,-62.080000000000155,-4.0,-0.580479765610694,0
F1,2021-01-24,Metz,Nantes,1,32.539999999999964,2.8000000000000003,2.924926614621381,0
F1,2021-01-24,Reims,Brest,1,41.559999999999945,2.1999999999999997,-0.5746172890124385,0
I1,2021-01-24,Genoa,Cagliari,1,-14.939999999999827,5.6,-2.6,0
I1,2021-01-24,Verona,Napoli,1,-156.09000000000015,-2.3999999999999995,-2.987179009162895,0
D1,2021-01-24,Schalke 04,Bayern Munich,2,-451.78999999999996,-5.4,-2.1719474926408133,0
E1,2021-01-24,Middlesbrough,Blackburn,2,13.200000000000045,2.799999999999999,0.6949244555785927,0
SP1,2021-01-24,Elche,Barcelona,2,-349.31999999999994,-8.799999999999999,-0.967741935483871,0
F1,2021-01-24,Rennes,Lille,2,-84.67000000000007,-0.1999999999999993,0.3013292337975193,0
D1,2021-01-24,Hoffenheim,FC Koln,1,108.81999999999994,0.7999999999999998,-0.6666666666666666,0
I1,2021-01-24,Lazio,Sassuolo,1,64.46000000000004,4.199999999999998,-2.4767953102100635,0
SP1,2021-01-24,Celta,Eibar,0,4.160000000000082,-1.7999999999999998,0.07956674932142345,0
I1,2021-01-24,Parma,Sampdoria,2,-64.16000000000008,-5.0,0.5454545454545454,0
F1,2021-01-24,St Etienne,Lyon,2,-221.57999999999993,-4.6,2.9939431417705227,1
SP1,2021-01-24,Ath Madrid,Valencia,1,212.18000000000006,6.399999999999999,-2.951648351648352,0
SP1,2021-01-25,Ath Bilbao,Getafe,1,-9.75,-1.8000000000000007,-0.9146993195911857,0
E1,2021-01-26,Bristol City,Huddersfield,1,-1.8599999999999,3.0,1.273972602739726,0
E1,2021-01-26,Millwall,Watford,0,-132.46000000000004,-5.799999999999999,-2.386812947870155,0
E1,2021-01-27,Barnsley,Cardiff,0,-53.22999999999979,2.4000000000000004,-0.8709677419354839,0
